exp	azimuth	deepcrispr	deephf
0.105344629	0.6054677840	0.1075831950	0.54652274
0.462964564	0.6577377539	0.4581516385	0.7464888
0.32255704	0.5145711236	0.1914080232	0.486007
0.244325413	0.3733702892	0.2416770458	0.5180931
0.078915452	0.5225649629	0.0810551643	0.5812534
0.488878879	0.4801333108	0.4636657238	0.6883423
0.418460906	0.6986190989	0.4173510075	0.6883423
0.139241562	0.5771571173	0.0947930962	0.53840095
0.649826724	0.6794112420	0.7387028337	0.7115163
0.270464133	0.4743108807	0.2486404032	0.55102766
0.157912317	0.5012842870	0.1502187401	0.63269305
0.707350235	0.7477931294	0.7019205093	0.7101528
0.217462996	0.6239050648	0.2165564448	0.6172606
0.250869475	0.5888558302	0.2583922744	0.55225754
0.383515334	0.5931858788	0.3357335031	0.6220577
0.342689838	0.5118922427	0.3488895595	0.6422312
0.57401472	0.4653946578	0.5664588213	0.5672548
0.023588479	0.5994187813	0.0783461332	0.6342337
0.083312237	0.5482174377	0.0858690739	0.5687906
0.187778657	0.4948064321	0.1395253390	0.61103666
0.448074282	0.7668816465	0.4533693492	0.67299867
0.030749308	0.4963444950	0.0298591852	0.4808042
0.552773432	0.5938129162	0.5467606187	0.67539424
0.149753579	0.6163087985	0.1867239177	0.679138
0.137690094	0.5424408166	0.1356405914	0.64664066
0.104434874	0.6671563435	0.1603796780	0.6946223
0.119470631	0.5560431631	0.0632754415	0.5892956
0.183348401	0.4799225557	0.2036067694	0.40275082
0.66450802	0.6878128943	0.6418749094	0.68263793
0.327651084	0.6325909715	0.3240608573	0.65174615
0.315038754	0.6368664532	0.3191098869	0.65927655
0.034531962	0.7009495502	0.0334711373	0.59182024
0.069722231	0.5751177889	0.1073422879	0.6247707
0.272619736	0.6011225897	0.2865198851	0.7221615
0.437865295	0.7083554725	0.4435667694	0.7449654
0.412648041	0.5039910627	0.5688394904	0.66656685
0.502348054	0.5477231102	0.2717153430	0.62386966
0.448680342	0.6141704495	0.4494295120	0.61227965
0.036691928	0.4012063620	0.1233711094	0.5033169
0.18286007	0.4295725333	0.1779788136	0.6583282
0.249589433	0.5551290976	0.2497138381	0.72154266
0.077384626	0.4731238655	0.0770772398	0.636027
0.149490164	0.8075249207	0.1472383589	0.70631236
0.113074282	0.6349220885	0.1164806634	0.58921504
0.12495734	0.5707328663	0.1285710037	0.47535774
0.315155878	0.5158779040	0.3656062782	0.54076946
0.133033849	0.5437829177	0.2457879633	0.6503787
0.126064152	0.4278149125	0.1937710494	0.51435006
0.116436583	0.4393500280	0.0514332652	0.5975859
0.163493619	0.5331298586	0.1131254882	0.1773929
0.098857981	0.5582591965	0.1565054804	0.5772229
0.210890373	0.6419592260	0.2133979648	0.6609294
0.12450802	0.5024693865	0.1300443113	0.6903404
0.288999046	0.6260653977	0.2889141440	0.65803766
0.43148076	0.6913515779	0.4285809994	0.6643143
0.280221617	0.5976327431	0.3018496037	0.65627956
0.17903176	0.4378002042	0.0231989026	0.5713809
0.218659443	0.5297770339	0.2240666747	0.55419374
0.207705512	0.6367164215	0.2382637560	0.6490035
0.189699151	0.6158523869	0.1879900545	0.66813266
0.123612422	0.6346971799	0.1247548163	0.6646009
0.3312561	0.6296413689	0.3320649564	0.68501604
0.252031531	0.6457109505	0.3430524468	0.666972
0.13418191	0.4199223997	0.1272793710	0.5365744
0.325425379	0.7747809057	0.3279239535	0.67731667
0.189226552	0.4461523089	0.1834966838	0.5000941
0.413920676	0.5964804982	0.4038332105	0.7049124
0.20062914	0.6504343210	0.1971703470	0.623756
0.525302168	0.4761112503	0.5280462503	0.6836664
0.246106766	0.5969735710	0.3075661361	0.7669496
0.099920768	0.7320042192	0.1081254035	0.7039901
0.145091	0.6695736180	0.1404653043	0.64959097
0.598920676	0.7309617665	0.5854018927	0.6920418
0.386482941	0.5898514653	0.2610306144	0.6735429
0.178228234	0.4956027269	0.1727194488	0.51053333
0.575929127	0.7545864793	0.4247283340	0.68794775
0.183912664	0.4725626098	0.1652710438	0.46668857
0.133504885	0.6159266743	0.1007264256	0.6262982
0.313316797	0.8283021878	0.3824129403	0.7355467
0.177256191	0.6229407763	0.1900223196	0.5797061
0.384424425	0.6083598830	0.3782999516	0.66525936
0.200438265	0.5214905927	0.2011051476	0.45234045
0.536284404	0.6576517705	0.3872063160	0.6931035
0.532031531	0.6413917531	0.1781754941	0.6555817
0.234032832	0.5725920149	0.2387182117	0.6862764
0.194498234	0.6430702727	0.1971203685	0.62550575
0.373163101	0.7169885087	0.3760679960	0.7155768
0.262668939	0.6262174829	0.3132912219	0.63768274
0.076083686	0.4884663222	0.0799640119	0.3985883
0.210777612	0.5493730432	0.2968503535	0.63418406
0.23456331	0.4562358674	0.2390762866	0.70017684
0.168739995	0.6321336915	0.1861166656	0.61790633
0.287285358	0.6538134564	0.2984032333	0.6926919
0.031909182	0.6044984653	0.0360828340	0.6365295
0.248925901	0.6547147450	0.2568088770	0.62592316
0.067886194	0.6613031204	0.0634648800	0.67346597
0.502407706	0.6538855086	0.3133312464	0.6226707
0.358917633	0.6849157288	0.3632966876	0.6349869
0.048645951	0.7867137515	0.0851410627	0.7164814
0.079471447	0.5087644424	0.1392483413	0.6324654
0.063419109	0.6359001799	0.0622846782	0.6710398
0.10688068	0.5718351417	0.1104406714	0.6029056
0.00978797	0.7851152305	-0.0172997415	0.7279754
0.356232158	0.6427683984	0.3194856346	0.61543703
0.184581165	0.6062456133	0.1602728069	0.66769564
0.183066013	0.6312791486	0.2764094472	0.465118
0.111362774	0.5267338241	0.1029916704	0.48689723
0.472248785	0.7446332407	0.4661124349	0.7302953
0.246721094	0.4802906814	0.2523757517	0.5000048
0.661355368	0.4946529552	0.6494140625	0.651954
0.374803644	0.7352454578	0.3697136045	0.6900329
0.085845533	0.4819010657	0.0946000963	0.53471154
0.033745219	0.4019370492	0.0916782320	0.39909264
0.037214394	0.3973401661	0.4061997235	0.6201703
0.368737813	0.4202663990	0.3604161143	0.59240735
0.025385763	0.5658731306	0.0230396986	0.41899818
0.459137069	0.6982029920	0.3042019606	0.63719577
0.269325157	0.5848410649	0.3169445395	0.6271027
0.071000091	0.6923474201	0.0665884614	0.67986184
0.142585345	0.6222986324	0.2678409517	0.6949323
0.43620081	0.5017297346	0.2324959338	0.6588186
0.455337818	0.5812302942	0.4546857774	0.6552879
0.333107811	0.5560531352	0.2300317138	0.554013
0.827454728	0.6064551768	0.5855419636	0.66267127
0.404855891	0.6318883453	0.3978705406	0.634215
0.082586009	0.4140118451	0.0863452852	0.52742004
0.657180865	0.6635249278	0.6540663242	0.6516025
0.403107811	0.6505312905	0.5817813277	0.6614078
0.140558176	0.4204661504	0.1454587728	0.58241874
0.073254101	0.5264918193	0.1734082252	0.5289136
0.540620872	0.6356307308	0.5209014416	0.70105547
0.324090047	0.6882897889	0.2574067414	0.7200457
0.153852756	0.4642033870	0.1516546011	0.50139415
0.545352233	0.6386885702	0.5492724180	0.64320403
0.437799556	0.5824767170	0.5264031887	0.6697613
0.247504794	0.6322307057	0.2535959780	0.60238975
0.131351509	0.5982623313	0.1138399541	0.3728381
0.213622871	0.7390918610	0.2141622454	0.7102332
0.039286403	0.4134830709	0.0358936191	0.553079
0.487692881	0.7329816505	0.4929610193	0.69516313
0.389714825	0.5047136741	0.4025719166	0.5352753
0.088335515	0.4400519878	0.0858255178	0.5716031
0.104246787	0.5600462363	0.1813903600	0.61885345
0.100919342	0.5926374058	0.1040219963	0.5500534
0.116114626	0.5141279896	0.1021498740	0.60115397
0.397139067	0.6158529276	0.3994608521	0.59218645
0.08004616	0.5111201643	0.0527457595	0.44792247
0.156321233	0.6012088304	0.1499822140	0.5503175
0.122300624	0.5297012927	0.1189554632	0.60253596
0.194531962	0.5503967660	0.2003041655	0.5941529
0.166826953	0.5976891819	0.0813440979	0.45437658
0.044667803	0.5940022938	0.0422618687	0.6599505
0.116911363	0.4837500879	0.2082824409	0.7458838
0.119882014	0.5764992634	0.1120173633	0.66476786
0.035249921	0.4531779312	0.0849550962	0.47155195
0.180305211	0.5536083602	0.1284601092	0.55446815
0.439296852	0.5999582383	0.4454713762	0.6271848
0.08302488	0.6766256366	0.0824554265	0.6770542
0.018844488	0.6013705427	0.0015680194	0.5839366
0.100906047	0.4486038200	0.1125441641	0.6864555
0.353933307	0.5546779581	0.3013256788	0.712773
0.118244316	0.5306643892	0.1295581758	0.61736923
0.395091	0.5345378614	0.3916572332	0.60422707
0.479023948	0.5035074043	0.4791384339	0.62077415
0.519845441	0.6208971808	0.5076651573	0.6643994
0.106368663	0.4805130464	0.1141187251	0.5137653
0.201237638	0.4835590355	0.2043574750	0.45275217
0.128571989	0.4277285213	0.0983385444	0.58558935
0.190191634	0.4672001751	0.1382691413	0.67744255
0.227839172	0.3353422143	0.2280637622	0.6831039
0.101423289	0.4052448733	0.1039161384	0.49684316
0.292964564	0.4648166220	0.2932780385	0.67142045
0.122948482	0.4084495070	0.0467057824	0.5122825
0.043849712	0.5119261529	0.0896694958	0.6599974
0.135461951	0.5942867063	0.1319054365	0.6445456
0.25466217	0.7822247538	0.2652659118	0.7316047
0.400054428	0.5194229315	0.4138408601	0.6737288
0.136067604	0.7012077930	0.1256495714	0.6970803
0.172324112	0.5750971101	0.1733360142	0.5654148
0.124978903	0.5078034350	0.0204703212	0.57713795
0.013055564	0.4063576088	0.0258175582	0.44421425
0.192386808	0.5996628921	0.1916087866	0.6481127
0.551182954	0.4942231409	0.5528669953	0.6320821
0.083849712	0.5263682753	0.1038010567	0.53058964
0.118426515	0.6809182663	0.1760499775	0.66514057
0.441977103	0.6580236754	0.4399428368	0.64025587
0.302337604	0.5424278764	0.3085200191	0.61079973
0.225906047	0.6136559400	0.2319920659	0.5151686
0.141964274	0.5846977394	0.1418155283	0.64840835
0.128659443	0.6544562132	0.1280569881	0.70750546
0.069652129	0.5988931951	0.0664139539	0.65002614
0.300703651	0.4385096016	0.0625938773	0.329007
0.358178775	0.6477429093	0.3636063933	0.68621254
0.260547727	0.5133596910	0.2678449452	0.55080163
0.40188524	0.5631289946	0.0463997275	0.556219
0.234299033	0.6102705326	0.1690607667	0.67035455
0.105918678	0.6242652246	0.0631362200	0.7600382
0.556336651	0.5181915342	0.3054341078	0.6316067
0.152630185	0.5972518497	0.1494294107	0.56171584
0.45070751	0.7544495880	0.4536714554	0.653877
0.276191024	0.5007980091	0.2799168527	0.6362049
0.457191314	0.5476564368	0.4491306245	0.68049836
0.427245742	0.6963342302	0.4525868595	0.693001
0.193702606	0.4796922222	0.2187340856	0.5410281
0.484317751	0.5679829405	0.4811517596	0.5975265
0.276179911	0.5917627775	0.2748019099	0.5289421
0.365134979	0.6520594828	0.3678973019	0.66055644
0.058854937	0.5797387643	0.0532854646	0.54383117
0.261352325	0.7037697066	0.1605232954	0.7398532
0.379751397	0.4781805693	0.3799656928	0.5262077
0.195281269	0.5295824691	0.1972800195	0.64480495
0.098907184	0.6150677511	0.1068329662	0.62709117
0.528792241	0.6593256812	0.2558452487	0.54683197
0.046198628	0.5192123815	0.0556285381	0.5081587
0.051812095	0.4788166936	0.1146290004	0.61053044
0.013818364	0.5611550716	0.1129941940	0.531746
0.289387852	0.6637312587	0.4912595451	0.6958945
0.156994958	0.5780327283	0.1499783397	0.57867163
0.288363003	0.3525477541	0.1959045976	0.24976993
0.429847623	0.5051444991	0.4298686087	0.64824927
0.742857027	0.6418590926	0.5838387012	0.6527346
0.447901868	0.4755303016	0.4558101594	0.6062597
0.457750353	0.4745733236	0.4649541080	0.64577615
0.243821408	0.5565313783	0.2477424443	0.6192776
0.055061834	0.6857483124	0.1701213419	0.66230947
0.241992777	0.6583003377	0.2455699444	0.72307295
0.740401437	0.4605372008	0.5623030663	0.66598463
0.239710965	0.5711555902	0.2001577318	0.61485153
0.088614603	0.6449563790	0.1399304718	0.57922274
0.110964884	0.4575411282	0.1095932424	0.34593257
0.09287859	0.3452962186	0.0927582979	0.45762324
0.420801554	0.6269459004	0.4101359546	0.71025157
0.1385654	0.5593512471	0.1322403550	0.57984096
0.410284313	0.6207800295	0.4103907347	0.6634255
0.282734679	0.6062500777	0.2921042144	0.73556
0.124703968	0.5361993007	0.1181500107	0.5581266
0.357674164	0.6632580205	0.3102579117	0.66306204
0.260472401	0.4654847580	0.2595497370	0.6129147
0.145500705	0.5500096364	0.1307620555	0.5472224
0.168377312	0.7296008999	0.1714196056	0.57204676
0.606846486	0.6552471737	0.3177897930	0.6373669
0.167849621	0.6814864811	0.1640834808	0.66875637
0.145312617	0.6208522031	0.3186457753	0.6574343
0.076297897	0.5307368064	0.0811287761	0.625878
0.485514198	0.6614778462	0.4895678461	0.6602722
0.224225888	0.6195268973	0.2244274914	0.61547005
0.129481896	0.5478914870	0.1825404167	0.6510521
0.025832902	0.5160905806	0.0169725865	0.5254739
0.156068012	0.5690893056	0.1534857452	0.60654217
0.242614511	0.6454812928	0.2449355125	0.68636435
0.137335225	0.5818279170	0.1316766739	0.6098216
0.099724866	0.5618403051	0.1097484976	0.5173849
0.830054428	0.5379469209	0.8433067203	0.6579502
0.355072283	0.5833357146	0.3040228784	0.695201
0.356556087	0.6022489062	0.3592036068	0.6031953
0.021822544	0.4823215529	0.1071833670	0.40930313
0.223003317	0.4926675061	0.2259729803	0.639083
0.397036755	0.7164017260	0.2792007625	0.6502246
0.621418064	0.6369415401	0.6226217747	0.6905509
0.224831949	0.5014593417	0.4106025398	0.546411
0.138279408	0.4395397128	0.1332381070	0.65096015
0.170609607	0.6025994896	0.2948976159	0.66190773
0.120850757	0.4478816285	0.0568973422	0.5183363
0.543097361	0.5813600848	0.6067435145	0.6881508
0.390694018	0.6768892830	0.3421422839	0.6911358
0.42355495	0.5275038674	0.4200640023	0.66949856
0.301300078	0.5818185826	0.4301097095	0.59498006
0.072086821	0.5895094734	0.0691935718	0.45257708
0.118155497	0.6268457455	0.1175741255	0.5939521
0.136663623	0.7477924475	0.1373009235	0.72517353
0.153221937	0.4279658057	0.0733502805	0.28908852
0.398978148	0.6360410646	0.3996104002	0.6443932
0.202316706	0.6191314169	0.2069979310	0.580682
0.07173895	0.7160273216	0.0750583708	0.5931486
0.171937487	0.5519697038	0.0884835124	0.57535505
0.116088911	0.3366147660	0.1163707972	0.57448465
0.388938532	0.6211878526	0.3656460047	0.5984489
0.181153788	0.5728275646	0.0832099319	0.5994603
0.095197675	0.5763462477	0.2162416726	0.6245377
0.281313571	0.5855054145	0.2795740962	0.66441685
0.070997048	0.4072907633	0.0901702344	0.61657363
0.517917542	0.5572186127	0.5209181309	0.6331516
0.003776567	0.5777663382	-0.0090350211	0.751006
0.264685658	0.6349115770	0.1597278565	0.6403638
0.300913453	0.5653090814	0.2937684953	0.65353954
0.087099451	0.6819554975	0.0934891403	0.6858923
0.030171552	0.6584298886	0.0822079033	0.63544947
0.208194041	0.5085707952	0.2091114819	0.51779324
0.066064968	0.6455067276	0.0655696392	0.5800434
0.432259234	0.5291466652	0.4303241372	0.65087277
0.109683477	0.5027698067	0.1062038243	0.5511297
0.192020265	0.4997944176	0.1190049052	0.41410124
0.286449412	0.5782593267	0.2805362940	0.5834075
0.08142547	0.4403811664	0.1302396655	0.6428864
0.537329336	0.6853833559	0.4413203299	0.71359324
0.439252011	0.5954336693	0.5350880623	0.693018
0.463351189	0.7242375728	0.4691553712	0.6622441
0.297186089	0.7500867649	0.2988729477	0.756666
0.058217529	0.5748236596	0.1196806282	0.5319986
0.431000091	0.6165294548	0.4304605126	0.69079167
0.013954206	0.5184029859	0.3760453463	0.40231103
0.243006361	0.6062438566	0.2474820912	0.6961667
0.065020036	0.5849775552	0.0565336049	0.5834855
0.09234501	0.4773742645	0.2688772082	0.47550645
0.041627051	0.5774332822	0.4078195095	0.62665486
0.252836128	0.6374079211	0.2213320732	0.69325936
0.458551091	0.3708523238	0.4561659098	0.5536794
0.053912408	0.5219399809	0.0398041606	0.5104424
0.121274619	0.6381245376	0.1229910553	0.66421765
0.129704376	0.5751521435	0.1264370978	0.671362
0.42111985	0.7210439586	0.4191936851	0.68405294
0.239793195	0.7517509072	0.2444489151	0.7109882
0.556339694	0.6748402774	0.5506441593	0.6743004
0.31570751	0.5760106180	0.3230137825	0.6240665
0.283640726	0.6919154044	0.4330038428	0.6756009
0.087047869	0.5553816828	0.0935096741	0.6202434
0.385420154	0.6321937236	0.3865481615	0.631226
0.117238336	0.5371230845	0.1110319495	0.5505574
0.322836128	0.5767470199	0.3761599362	0.59605646
0.323828814	0.6584619940	0.3757070899	0.66539776
0.523053383	0.5866038837	0.5277850628	0.5753839
0.667151698	0.6155168857	0.5454566479	0.711586
0.081689747	0.5098433087	0.0570248663	0.63633883
0.223298942	0.4127510783	0.2276809216	0.47182363
0.31448494	0.4509701176	0.3178181946	0.6750554
0.12049548	0.6891310599	0.1558236927	0.66611326
0.114675209	0.5692922052	0.1171191186	0.495282
0.499460998	0.6271975284	0.4464748502	0.59047604
0.022010632	0.5435588038	0.0156369209	0.49985024
0.278677299	0.4287082207	0.2268317342	0.6304786
0.044142293	0.6580093580	0.0419666320	0.5811164
0.176482941	0.6730094639	0.1569799185	0.63434017
0.35287052	0.6449427438	0.3627338707	0.691314
0.23394294	0.4949782069	0.2443741113	0.562978
0.112436873	0.5106141946	0.1135594249	0.5918646
0.529868521	0.6822476067	0.5315895081	0.6807915
0.722115125	0.7089248785	0.4898980260	0.6788262
0.120829043	0.3786308299	0.1239838302	0.41422176
0.263713871	0.6383622143	0.2086689025	0.72140455
0.026493391	0.4762872048	0.0265166312	0.5302071
0.245239472	0.4791987301	0.2516237497	0.5182635
0.135405845	0.5376401565	0.1326003373	0.5862276
0.223630941	0.4238763999	0.2198586315	0.18353012
0.315451502	0.6141345598	0.3169066608	0.5670587
0.044821499	0.5241738985	0.0330181122	0.3018838
0.423539276	0.5578161386	0.4218620658	0.58636487
0.680550771	0.4461953058	0.6684888005	0.5132128
0.362588388	0.5591531544	0.3607142866	0.551228
0.241052338	0.6252050876	0.2410431206	0.6697029
0.045082732	0.3854879488	0.0437528789	0.6214737
0.042951071	0.6489302537	0.1000384986	0.6240017
0.274539368	0.5716318143	0.3888699412	0.7150052
0.716211259	0.7375772797	0.6052951813	0.66676915
0.023481805	0.5490643497	0.0198933631	0.48757067
0.205205943	0.6428471429	0.2056314349	0.6851711
0.488060789	0.6340779849	0.4505749941	0.625138
0.236574804	0.6276596059	0.2402091473	0.6530606
0.074717006	0.3214433100	0.0351944715	0.6030071
0.491979284	0.6546320496	0.4064592123	0.6124047
0.096762892	0.5192640523	0.0945595801	0.5094073
0.311867385	0.5589170957	0.3078483641	0.6957023
0.285399371	0.6603816614	0.3371207118	0.6371902
0.126336651	0.5245530284	0.0905520618	0.63249046
0.103928746	0.4215678442	0.1031853855	0.5075306
0.254176685	0.6307348834	0.2637652159	0.5884844
0.118634685	0.5764170986	0.1902924180	0.5684558
0.085164146	0.4992648115	0.0870747268	0.6718052
0.135370345	0.5025627496	0.1326256543	0.45203575
0.245780656	0.6192276207	0.2515033484	0.62738276
0.235667894	0.6105885597	0.2501446605	0.5470388
0.200485031	0.6364762739	0.1100194752	0.617461
0.186232158	0.6564461076	0.3145190477	0.67715526
0.249829767	0.3882389668	0.2489947379	0.6746881
0.369401345	0.5242443006	0.3673869371	0.61491144
0.36142547	0.5765475669	0.3593357801	0.5688844
0.114738569	0.4657765308	0.1112933308	0.48477644
0.068048158	0.6207250291	0.0805786401	0.70432603
0.124111202	0.4664946833	0.1139019281	0.42054588
0.291606152	0.5782860143	0.0940945148	0.5660782
0.480106674	0.5291064812	0.4879617691	0.6447574
0.568283268	0.5312347183	0.5715731382	0.63666797
0.131501659	0.4721029767	0.1201656610	0.5272538
0.108996667	0.3346285205	0.1097291559	0.5272538
0.384505838	0.5442168595	0.3846387565	0.6592698
0.308011586	0.5597535700	0.1240314841	0.4131286
0.016618782	0.5016647091	0.1158339530	0.49102443
0.522828722	0.5357304416	0.5266488194	0.6307117
0.401438963	0.5738465495	0.3978989124	0.7372456
0.20465431	0.4389495590	0.2603824139	0.48739558
0.294223707	0.5860383983	0.3001671731	0.69453377
0.265960475	0.4758567468	0.2731718123	0.45954788
0.072752534	0.7415321039	0.0702656955	0.647572
0.164789335	0.3634524742	0.1366187632	0.17847905
0.153617646	0.6408393513	0.1499220729	0.6319513
0.435749308	0.5156173476	0.4329626858	0.6671451
0.443800509	0.5029198839	0.4401859939	0.65826625
0.137830904	0.5236903910	0.1198180169	0.56100905
0.224611697	0.4642812467	0.1157167107	0.5642107
0.118194449	0.7027164144	0.1176494062	0.6073371
0.525237291	0.4793140303	0.5282795429	0.6371424
0.149030394	0.4349906689	0.1326414347	0.5195895
0.430958294	0.7467152445	0.4287998974	0.69520617
0.116423289	0.4471615956	0.1160184145	0.54131526
0.116010541	0.6448260677	0.1112664789	0.6706708
0.517786925	0.5558178242	0.5121862292	0.4356565
0.370906047	0.6451492544	0.3712223470	0.68595344
0.528058608	0.4474007763	0.5376390815	0.5350173
0.788225797	0.7144269565	0.7838982940	0.71692216
0.02389151	0.5349323319	0.0190989673	0.65549743
0.445939577	0.4935027446	0.2775671482	0.6367406
0.322313662	0.5637212141	0.3257747293	0.6613402
0.276360593	0.5620010951	0.2866931558	0.63200134
0.281968835	0.5068742178	0.1981900632	0.6325931
0.166754624	0.6654961803	0.2503364086	0.70736337
0.646679297	0.7257728301	0.6447290778	0.69839054
0.410723184	0.5789230429	0.4033593237	0.6816746
0.437112944	0.7138657253	0.4398779869	0.70721275
0.118134598	0.4547705242	0.1176249236	0.45746034
0.130665713	0.5797328632	0.1201469302	0.61258584
0.535294762	0.5589009222	0.5428423882	0.62781596
0.056535188	0.3867016934	0.1123120487	0.4409971
0.245897779	0.5428420655	0.2190841585	0.5732233
0.006900914	0.5923745743	0.1441812515	0.64512634
0.055051384	0.6669332251	0.0528696626	0.6326374
0.210485695	0.6094207000	0.2127484977	0.6680473
0.220514198	0.4808346990	0.2249647677	0.59556466
0.173913073	0.5024260423	0.1631037891	0.5907532
0.2747096	0.5220383511	0.2750856578	0.65952057
0.61142547	0.7808284940	0.4233289957	0.66369337
0.116224752	0.4506873063	0.0777100325	0.5203555
0.143222753	0.6442354697	0.1470415890	0.6720771
0.461198628	0.7043219082	0.4643760920	0.62926424
0.541229976	0.5977911946	0.5388683081	0.6293901
0.246047113	0.4539216306	0.0987562537	0.5105345
0.172499569	0.6252431240	0.1704160869	0.5634947
0.150255402	0.3497527573	0.1539687514	0.35224262
0.036367999	0.3433585221	0.0440955609	0.5369081
0.612719005	0.7204814053	0.6148303151	0.7306356
0.205843352	0.5479717805	0.2051266283	0.71401185
0.313920676	0.6595758321	0.3181512058	0.63001305
0.523278043	0.3945089551	0.5253871679	0.6256644
0.387571541	0.4406375265	0.3869525790	0.34013894
0.222562265	0.6495918714	0.2265461385	0.6573151
0.121130708	0.5419617127	0.1178131700	0.5632833
0.468886285	0.6365064700	0.4121621251	0.6906649
0.188079506	0.5310391364	0.1875916123	0.619013
0.118599593	0.6134973388	0.1251505315	0.6419908
0.552010632	0.6699344102	0.3738400042	0.69066733
0.723539276	0.4802953481	0.7286409140	0.5468106
0.11548285	0.4759308183	0.1182639152	0.5977376
0.488659443	0.6710821525	0.4861245751	0.6232208
0.156378704	0.6599366466	0.1543906927	0.59968233
0.067094891	0.7073233380	0.0642587692	0.65687954
0.346106766	0.5108128232	0.2867298126	0.6017853
0.323546682	0.5037450385	0.3228004575	0.6737543
0.769040844	0.5984562884	0.7531862855	0.6614853
0.136023427	0.6335630617	0.3933426738	0.6437259
0.196689338	0.7516703293	0.2030334473	0.54324675
0.479074373	0.5446442996	0.4847045243	0.6872324
0.068478762	0.4938396501	0.0465047210	0.28695118
0.480704467	0.5738919579	0.4241445661	0.6159032
0.24195098	0.5408328498	0.2457319051	0.4497118
0.280558176	0.7267937022	0.0680625886	0.6723068
0.27173895	0.5303399314	0.4222897291	0.61797816
0.009607288	0.5456886589	0.0107980967	0.40933692
0.213242836	0.5178780361	0.0948958397	0.5126051
0.193922858	0.6478013307	0.3157210648	0.65636903
0.656162056	0.5840216557	0.6342072487	0.68692374
0.115217757	0.5057502368	0.1112503856	0.48965877
0.212776476	0.6037605433	0.2117594481	0.66379505
0.185426744	0.5760524804	0.1854914278	0.65049505
0.444257236	0.6978817579	0.4248166382	0.6508967
0.148748263	0.5617531106	0.1440383792	0.6885163
0.320911272	0.6054085302	0.3268373609	0.7183883
0.287964564	0.4672247526	0.2866006494	0.5820649
0.087569671	0.6124695479	0.1188954711	0.65711075
0.205464797	0.6029487479	0.2090366781	0.6407812
0.300994867	0.5502994948	0.2962582707	0.71670073
0.166492575	0.5634523363	0.1477787197	0.58757204
0.173659443	0.5403062641	0.1716366112	0.56859434
0.246924856	0.5838521544	0.2508206069	0.6889652
0.271052338	0.6152054791	0.2813615501	0.6619947
0.210631322	0.6549736643	0.2107302547	0.6879084
0.046900914	0.6081760715	0.0268183798	0.6617168
0.153170507	0.6376048548	0.1168437600	0.65039825
0.435229023	0.7032652063	0.4226525426	0.7348244
0.022250966	0.5006854802	0.0422591120	0.38144675
0.073009206	0.4939118773	0.0843102336	0.64954656
0.147836384	0.4992225864	0.1394905150	0.39503092
0.01449757	0.4091160993	0.0600786209	0.52354693
0.387506975	0.7215677216	0.3823618293	0.7052671
0.430537278	0.7011923104	0.4660986960	0.66719526
0.118941575	0.5741295468	0.0895295739	0.5818775
0.321665804	0.6628739595	0.3004628718	0.6580498
0.093204898	0.6406707167	0.0943338871	0.68107545
0.47574104	0.4717608035	0.3247927725	0.6978981
0.228593704	0.5703592293	0.2306217849	0.58077574
0.252666758	0.5605112590	0.2518874109	0.6738169
0.090746928	0.5589449693	0.0979914963	0.5905248
0.363669893	0.4362467222	0.3610948920	0.4752471
0.26801681	0.6764901645	0.2779363990	0.70078045
0.356357549	0.4362797941	0.5437375307	0.56896746
0.391600927	0.5816504923	0.3912892938	0.6225032
0.244726639	0.4393881854	0.2290170342	0.52126765
0.154142958	0.4444175417	0.1475573480	0.5291912
0.088635501	0.5797091056	0.0829547644	0.5408628
0.16102099	0.5744840307	0.1569857895	0.6041773
0.310634365	0.6077915455	0.3128311038	0.6617538
0.322092045	0.5814793107	0.3251039386	0.72428375
0.352104676	0.6172662804	0.4824145436	0.646342
0.38293844	0.5215638558	0.3789911568	0.64785933
0.322439054	0.6544335210	0.3298155963	0.6778114
0.454542411	0.6724055746	0.4541156888	0.6583961
0.199815459	0.4229964275	0.1977235079	0.18443981
0.370174595	0.6482131906	0.3630917966	0.6829561
0.601561311	0.6677631535	0.5159688592	0.71834135
0.119886831	0.5873631685	0.1106464863	0.3902307
0.348231021	0.6113877140	0.3543797433	0.6701821
0.06218371	0.4384622795	0.0640983135	0.47890037
0.29911617	0.5556322853	0.1479252279	0.6827561
0.432888375	0.6503782533	0.4246189594	0.7058073
0.187149517	0.6572660895	0.1807298511	0.6776539
0.271522557	0.6350938219	0.2756668925	0.68795013
0.162825935	0.4250145543	0.1550443619	0.5945586
0.146012978	0.5269977032	0.1440351903	0.4976086
0.149501979	0.4944661751	0.1495436579	0.64670664
0.361049294	0.6448706125	0.2643311024	0.5740037
0.121874791	0.5094209122	0.0997581333	0.65381736
0.248635501	0.5946737437	0.2508754432	0.69122195
0.095140868	0.4005281323	0.1010493338	0.44052398
0.332745128	0.6360349776	0.3393252194	0.6420457
0.482071147	0.5475929920	0.3220159411	0.68437284
0.177642	0.2949403983	0.2540866137	0.48621485
0.157810005	0.5256627523	0.3717314601	0.51070905
0.206603365	0.5629883965	0.2027516365	0.41940138
0.270002181	0.4255442035	0.2016127706	0.5109375
0.301287448	0.6389358491	0.3065825701	0.66352963
0.031721094	0.4510917943	0.0388934314	0.6010786
0.271068012	0.5063665254	0.2763420045	0.6065913
